#timestamp, millis, sensor-ID, temperature
2000-01-01T00:00:00Z, 95825, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 96935, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 98045, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 99155, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 100265, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 101376, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 102486, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 103596, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 104702, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 105812, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 106921, 61ac96f013c, 25.19
2000-01-01T00:00:00Z, 108032, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 109147, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 110256, 61ac96f013c, 25.13
2000-01-01T00:00:00Z, 111366, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 112475, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 113585, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 114694, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 115806, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 116916, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 118025, 61ac96f013c, 25.06
2000-01-01T00:00:00Z, 119135, 61ac96f013c, 25.00
2000-01-01T00:00:00Z, 120244, 61ac96f013c, 25.00
2000-01-01T00:00:00Z, 121354, 61ac96f013c, 25.00
2000-01-01T00:00:00Z, 122463, 61ac96f013c, 24.94
2000-01-01T00:00:00Z, 123572, 61ac96f013c, 24.94
2000-01-01T00:00:00Z, 124682, 61ac96f013c, 24.94
2000-01-01T00:00:00Z, 125791, 61ac96f013c, 24.88
2000-01-01T00:00:00Z, 126901, 61ac96f013c, 24.88
2000-01-01T00:00:00Z, 128013, 61ac96f013c, 24.88
2000-01-01T00:00:00Z, 129123, 61ac96f013c, 24.88
2000-01-01T00:00:00Z, 130233, 61ac96f013c, 24.88
2000-01-01T00:00:00Z, 131343, 61ac96f013c, 24.81
2000-01-01T00:00:00Z, 132453, 61ac96f013c, 24.81
2000-01-01T00:00:00Z, 133563, 61ac96f013c, 24.81
2000-01-01T00:00:00Z, 134673, 61ac96f013c, 24.75
2000-01-01T00:00:00Z, 135783, 61ac96f013c, 24.75
2000-01-01T00:00:00Z, 136893, 61ac96f013c, 24.75
2000-01-01T00:00:00Z, 138003, 61ac96f013c, 24.69
2000-01-01T00:00:00Z, 139116, 61ac96f013c, 24.69
2000-01-01T00:00:00Z, 140236, 61ac96f013c, 24.69
2000-01-01T00:00:00Z, 141346, 61ac96f013c, 24.63
2000-01-01T00:00:00Z, 142456, 61ac96f013c, 24.63
2000-01-01T00:00:00Z, 143566, 61ac96f013c, 24.63
2000-01-01T00:00:00Z, 144676, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 145786, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 146896, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 148006, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 149116, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 150230, 61ac96f013c, 24.56
2000-01-01T00:00:00Z, 151340, 61ac96f013c, 24.50
2000-01-01T00:00:00Z, 152450, 61ac96f013c, 24.50
2000-01-01T00:00:00Z, 153559, 61ac96f013c, 24.50
2000-01-01T00:00:00Z, 154669, 61ac96f013c, 24.50
2000-01-01T00:00:00Z, 155779, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 156889, 61ac96f013c, 24.50
2000-01-01T00:00:00Z, 157999, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 159109, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 160218, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 161331, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 162441, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 163551, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 164661, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 165770, 61ac96f013c, 24.44
2000-01-01T00:00:00Z, 166880, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 167990, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 169100, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 170210, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 171326, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 172436, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 173544, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 174654, 61ac96f013c, 24.38
2000-01-01T00:00:00Z, 175764, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 176874, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 177984, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 179094, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 180204, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 181313, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 182423, 61ac96f013c, 24.31
2000-01-01T00:00:00Z, 183533, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 184646, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 185756, 61ac96f013c, 24.25
