2023-03-02T15:47:55Z, 508, b84c96f013c, 25.00
2023-03-02T15:47:57Z, 1684, b84c96f013c, 24.88
2023-03-02T15:47:58Z, 2839, b84c96f013c, 24.94
2023-03-02T15:47:59Z, 3980, b84c96f013c, 24.94
2023-03-02T15:48:00Z, 5121, b84c96f013c, 24.94
2023-03-02T15:48:01Z, 6260, b84c96f013c, 24.94
2023-03-02T15:48:02Z, 7401, b84c96f013c, 25.00
2023-03-02T15:48:03Z, 8541, b84c96f013c, 25.00
2023-03-02T15:48:05Z, 9680, b84c96f013c, 25.00
2023-03-02T15:48:06Z, 10821, b84c96f013c, 25.00
2023-03-02T15:48:07Z, 11967, b84c96f013c, 25.00
2023-03-02T15:48:08Z, 13107, b84c96f013c, 25.00
2023-03-02T15:48:09Z, 14251, b84c96f013c, 25.00
2023-03-02T15:48:10Z, 15391, b84c96f013c, 25.00
2023-03-02T15:48:11Z, 16532, b84c96f013c, 25.06
2023-03-02T15:48:13Z, 17673, b84c96f013c, 25.06
2023-03-02T15:48:14Z, 18813, b84c96f013c, 25.06
2023-03-02T15:48:15Z, 19954, b84c96f013c, 25.06
2023-03-02T15:48:16Z, 21095, b84c96f013c, 25.06
2023-03-02T15:48:17Z, 22236, b84c96f013c, 25.06
2023-03-02T15:48:18Z, 23376, b84c96f013c, 25.06
2023-03-02T15:48:19Z, 24517, b84c96f013c, 25.06
2023-03-02T15:48:21Z, 25661, b84c96f013c, 25.13
2023-03-02T15:48:22Z, 26802, b84c96f013c, 25.13
2023-03-02T15:48:23Z, 27942, b84c96f013c, 25.06
2023-03-02T15:48:24Z, 29082, b84c96f013c, 25.13
2023-03-02T15:48:25Z, 30223, b84c96f013c, 25.13
2023-03-02T15:48:26Z, 31364, b84c96f013c, 25.13
2023-03-02T15:48:27Z, 32504, b84c96f013c, 25.06
2023-03-02T15:48:29Z, 33645, b84c96f013c, 25.06
2023-03-02T15:48:30Z, 34786, b84c96f013c, 25.13
2023-03-02T15:48:31Z, 35927, b84c96f013c, 25.13
2023-03-02T15:48:32Z, 37066, b84c96f013c, 25.13
2023-03-02T15:48:33Z, 38205, b84c96f013c, 25.06
2023-03-02T15:48:34Z, 39346, b84c96f013c, 25.06
2023-03-02T15:48:35Z, 40486, b84c96f013c, 25.06
2023-03-02T15:48:37Z, 41627, b84c96f013c, 25.06
2023-03-02T15:48:38Z, 42768, b84c96f013c, 25.13
2023-03-02T15:48:39Z, 43914, b84c96f013c, 25.13
2023-03-02T15:48:40Z, 45054, b84c96f013c, 25.06
2023-03-02T15:48:41Z, 46195, b84c96f013c, 25.06
2023-03-02T15:48:42Z, 47336, b84c96f013c, 25.06
2023-03-02T15:48:43Z, 48477, b84c96f013c, 25.06
2023-03-02T15:48:45Z, 49620, b84c96f013c, 25.06
2023-03-02T15:48:46Z, 50761, b84c96f013c, 25.06
2023-03-02T15:48:47Z, 51902, b84c96f013c, 25.06
2023-03-02T15:48:48Z, 53043, b84c96f013c, 25.06
2023-03-02T15:48:49Z, 54183, b84c96f013c, 25.06
2023-03-02T15:48:50Z, 55324, b84c96f013c, 25.06
2023-03-02T15:48:51Z, 56465, b84c96f013c, 25.06
2023-03-02T15:48:53Z, 57606, b84c96f013c, 25.06
2023-03-02T15:48:54Z, 58746, b84c96f013c, 25.06
2023-03-02T15:48:55Z, 59887, b84c96f013c, 25.06
2023-03-02T15:48:56Z, 61028, b84c96f013c, 25.06
2023-03-02T15:48:57Z, 62172, b84c96f013c, 25.00
2023-03-02T15:48:58Z, 63312, b84c96f013c, 25.06
2023-03-02T15:48:59Z, 64453, b84c96f013c, 25.06
2023-03-02T15:49:01Z, 65594, b84c96f013c, 25.06
2023-03-02T15:49:02Z, 66735, b84c96f013c, 25.06
2023-03-02T15:49:03Z, 67875, b84c96f013c, 25.00
2023-03-02T15:49:04Z, 69016, b84c96f013c, 25.06
2023-03-02T15:49:05Z, 70156, b84c96f013c, 25.06
2023-03-02T15:49:06Z, 71297, b84c96f013c, 25.06
2023-03-02T15:49:07Z, 72437, b84c96f013c, 25.06
2023-03-02T15:49:09Z, 73581, b84c96f013c, 25.06
2023-03-02T15:49:10Z, 74722, b84c96f013c, 25.06
2023-03-02T15:49:11Z, 75868, b84c96f013c, 25.06
2023-03-02T15:49:12Z, 77008, b84c96f013c, 25.06
2023-03-02T15:49:13Z, 78149, b84c96f013c, 25.00
2023-03-02T15:49:14Z, 79290, b84c96f013c, 25.06
2023-03-02T15:49:15Z, 80431, b84c96f013c, 25.06
2023-03-02T15:49:16Z, 81571, b84c96f013c, 25.06
2023-03-02T15:49:18Z, 82712, b84c96f013c, 25.06
2023-03-02T15:49:19Z, 83853, b84c96f013c, 25.06
2023-03-02T15:49:20Z, 84994, b84c96f013c, 25.06
2023-03-02T15:49:21Z, 86137, b84c96f013c, 25.06
2023-03-02T15:49:22Z, 87277, b84c96f013c, 25.06
2023-03-02T15:49:23Z, 88418, b84c96f013c, 25.06
2023-03-02T15:49:24Z, 89558, b84c96f013c, 25.06
2023-03-02T15:49:26Z, 90698, b84c96f013c, 25.06
2023-03-02T15:49:27Z, 91838, b84c96f013c, 25.06
2023-03-02T15:49:28Z, 92979, b84c96f013c, 25.06
2023-03-02T15:49:29Z, 94118, b84c96f013c, 25.13
2023-03-02T15:49:30Z, 95258, b84c96f013c, 25.06
2023-03-02T15:49:31Z, 96399, b84c96f013c, 25.06
2023-03-02T15:49:32Z, 97550, b84c96f013c, 25.06
2023-03-02T15:49:34Z, 98690, b84c96f013c, 25.06
2023-03-02T15:49:35Z, 99830, b84c96f013c, 25.06
2023-03-02T15:49:36Z, 100971, b84c96f013c, 25.00
2023-03-02T15:49:37Z, 102111, b84c96f013c, 25.00
2023-03-02T15:49:38Z, 103250, b84c96f013c, 25.00
2023-03-02T15:49:39Z, 104391, b84c96f013c, 24.94
2023-03-02T15:49:40Z, 105531, b84c96f013c, 24.88
2023-03-02T15:49:42Z, 106672, b84c96f013c, 24.88
2023-03-02T15:49:43Z, 107812, b84c96f013c, 24.88
2023-03-02T15:49:44Z, 108960, b84c96f013c, 24.88
2023-03-02T15:49:45Z, 110102, b84c96f013c, 24.81
2023-03-02T15:49:46Z, 111243, b84c96f013c, 24.75
2023-03-02T15:49:47Z, 112384, b84c96f013c, 24.75
2023-03-02T15:49:48Z, 113524, b84c96f013c, 24.69
2023-03-02T15:49:50Z, 114665, b84c96f013c, 24.69
2023-03-02T15:49:51Z, 115806, b84c96f013c, 24.63
2023-03-02T15:49:52Z, 116947, b84c96f013c, 24.63
2023-03-02T15:49:53Z, 118087, b84c96f013c, 24.56
2023-03-02T15:49:54Z, 119229, b84c96f013c, 24.50
2023-03-02T15:49:55Z, 120370, b84c96f013c, 24.50
2023-03-02T15:49:56Z, 121508, b84c96f013c, 24.44
2023-03-02T15:49:58Z, 122649, b84c96f013c, 24.44
2023-03-02T15:49:59Z, 123790, b84c96f013c, 24.38
2023-03-02T15:50:00Z, 124931, b84c96f013c, 24.38
2023-03-02T15:50:01Z, 126071, b84c96f013c, 24.31
2023-03-02T15:50:02Z, 127212, b84c96f013c, 24.25
2023-03-02T15:50:03Z, 128353, b84c96f013c, 24.31
2023-03-02T15:50:04Z, 129494, b84c96f013c, 24.25
2023-03-02T15:50:06Z, 130634, b84c96f013c, 24.19
2023-03-02T15:50:07Z, 131775, b84c96f013c, 24.19
2023-03-02T15:50:08Z, 132919, b84c96f013c, 24.19
2023-03-02T15:50:09Z, 134060, b84c96f013c, 24.13
2023-03-02T15:50:10Z, 135200, b84c96f013c, 24.13
2023-03-02T15:50:11Z, 136341, b84c96f013c, 24.06
2023-03-02T15:50:12Z, 137482, b84c96f013c, 24.00
2023-03-02T15:50:14Z, 138622, b84c96f013c, 24.00
2023-03-02T15:50:15Z, 139764, b84c96f013c, 24.00
2023-03-02T15:50:16Z, 140909, b84c96f013c, 23.94
2023-03-02T15:50:17Z, 142051, b84c96f013c, 23.94
2023-03-02T15:50:18Z, 143192, b84c96f013c, 23.94
2023-03-02T15:50:19Z, 144335, b84c96f013c, 23.94
2023-03-02T15:50:20Z, 145476, b84c96f013c, 23.94
2023-03-02T15:50:22Z, 146618, b84c96f013c, 23.94
2023-03-02T15:50:23Z, 147759, b84c96f013c, 23.94
2023-03-02T15:50:24Z, 148899, b84c96f013c, 23.94
2023-03-02T15:50:25Z, 150040, b84c96f013c, 24.00
